CODIGO,IDREPARACION,PRESUPUESTO,FECHA,ESTADO,CONTACTO,DETALLE,FECHA_AUD,HORA_AUD,IMPUESTOS,TOTAL,CODIMPUESTO,CLIENTE,FACTURADO,MONEDA,ENLACE,IDORDENSERVICIO
11491,11497,0,2024-07-05,3,,"- Presupuesto Presupuestado la fecha: 05/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 09/07/24 X WHATS LIBERTAD",2024-07-29,16:32:23.859000,0,0,1,1797,N,1,,
11616,11622,0,2024-07-29,3,,"- Presupuesto Presupuestado la fecha: 29/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 30/07/24 X WHATS LIBERTAD",2024-09-12,11:32:42.878000,0,0,1,1571,N,1,,
11494,11500,0,2024-07-08,3,,"- Presupuesto Presupuestado la fecha: 08/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 08/07/24 X WHATS LIBERTAD",2024-07-15,09:54:59.745000,0,0,1,1334,N,1,,
11191,11190,0,2024-04-24,1,,,2024-05-22,14:02:15.453000,0,0,1,1623,N,1,,
11495,11501,0,2024-07-04,3,,"- Presupuesto Presupuestado la fecha: 04/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 10/07/24 X WHATS LIBERTAD",2024-07-11,15:17:26.737000,0,0,1,17,N,1,,
11440,11446,0,2024-06-20,2,,- Presupuesto Presupuestado la fecha: 19/06/24 EN PERSONA,2024-07-17,13:38:22.944000,0,0,1,352,N,1,,
11441,11447,0,2024-06-20,3,,"- Presupuesto Presupuestado la fecha: 20/06/24 WATS LIBER
- Presupuesto Aceptado la fecha: 22/06/24 X WHATS LIBERTAD",2024-07-25,09:59:18.329000,0,0,1,981,N,1,,
11619,11625,0,2024-07-31,3,,"- Presupuesto Presupuestado la fecha: 31/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 01/08/24 X WHATS LIBERTAD",2024-08-02,11:17:59.422000,0,0,1,731,N,1,,
11496,11502,0,2024-07-08,3,,"- Presupuesto Presupuestado la fecha: 08/07/24 X WHATS
- Presupuesto Aceptado la fecha: 08/07/24 X WHATS LIBERTAD",2024-07-15,16:33:08.249000,0,0,1,17,N,1,,
11497,11503,0,2024-07-09,4,,"- Presupuesto Presupuestado la fecha: 09/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 10/07/24
- Costo $ 0.00",2024-07-17,11:36:26.722000,0,0,1,17,N,1,,
11620,11626,0,2024-07-31,4,,"- Presupuesto Presupuestado la fecha: 31/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 01/08/24
- Costo $ 0.00",2024-09-19,17:51:55.434000,0,0,1,731,N,1,,
11521,11527,0,2024-07-09,3,,"
- Presupuesto Presupuestado la fecha: 09/07/24 EN PERSONA 
- Presupuesto Aceptado la fecha: 09/07/24 EN PERSONA ",2024-07-09,15:25:16.581000,0,0,1,1715,N,1,,
11688,11694,0,2024-08-14,3,,"- Presupuesto Presupuestado la fecha: 14/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 14/08/24 X WHATS LIBERTAD",2024-09-06,16:15:36.021000,0,0,1,620,N,1,,
11826,11832,0,2024-09-27,2,,- Presupuesto Presupuestado la fecha: 27/09/24 X WHATS LIBERTAD,2024-10-09,10:12:25.270000,0,0,1,90,N,1,,
11503,11509,0,2024-07-10,3,,"- Presupuesto Presupuestado la fecha: 10/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 22/07/24 X WHATS LIBERTAD",2024-08-20,16:13:24.656000,0,0,1,1698,N,1,,
11689,11695,0,2024-08-15,1,,,2024-10-07,12:42:22.260000,0,0,1,1801,N,1,,
11504,11510,0,2024-07-10,3,,"- Presupuesto Presupuestado la fecha: 10/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 22/07/24 X WHATS LIBERTAD",2024-08-20,16:12:59.877000,0,0,1,1698,N,1,,
11505,11511,0,2024-07-05,3,,"- Presupuesto Presupuestado la fecha: 05/07/24 X OMAR 
- Presupuesto Aceptado la fecha: 05/07/24 X OMAR",2024-07-23,11:27:10.938000,0,0,1,1799,N,1,,
11498,11504,0,2024-07-05,3,,"- Presupuesto Presupuestado la fecha: 05/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 05/07/24 X WHATS LIBERTAD",2024-07-06,12:05:58.058000,0,0,1,199,N,1,,
11588,11594,0,2024-07-23,4,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 29/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 08/08/24
- Costo $ 300.00",2024-08-14,12:37:02.201000,0,0,1,1655,N,1,,
11194,11193,0,2024-04-22,2,,- Presupuesto Presupuestado la fecha: 22/04/24 X WHATS GEMA,2024-06-29,09:36:52.077000,0,0,1,1761,N,1,,
11442,11448,0,2024-06-20,3,,"- Presupuesto Presupuestado la fecha: 20/06/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 21/06/24 X WHATS LIBERTAD",2024-07-04,10:56:17.409000,0,0,1,979,N,1,,
11511,11517,0,2024-07-09,3,,"- Presupuesto Presupuestado la fecha: 09/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 09/07/24 X WHATS LIBERTAD",2024-10-09,09:46:52.607000,0,0,1,121,N,1,,
11506,11512,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 11/07/24 X WHATS LIBERTAD",2024-08-09,12:13:54.663000,0,0,1,457,N,1,,
11512,11518,0,2024-07-08,3,,"
- Presupuesto Presupuestado la fecha: 08/07/24
- Presupuesto Aceptado la fecha: 08/07/24",2024-07-08,17:13:58.205000,0,0,1,275,N,1,,
11513,11519,0,2024-07-08,3,,"- Presupuesto Presupuestado la fecha: 08/07/24 EN PERSONA 
- Presupuesto Aceptado la fecha: 08/07/24 EN PERSONA",2024-10-11,11:26:05.342000,0,0,1,239,N,1,,
11443,11449,0,2024-06-21,3,,"- Presupuesto Presupuestado la fecha: 21/06/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 25/06/24 X WHATS LIBERTAD",2024-06-27,15:19:10.767000,0,0,1,1334,N,1,,
11507,11513,0,2024-07-06,3,,"- Presupuesto Presupuestado la fecha: 06/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 06/07/24 X WHATS LIBERTAD",2024-07-10,18:04:29.745000,0,0,1,111,N,1,,
11636,11642,0,2024-08-02,3,,"- Presupuesto Presupuestado la fecha: 02/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 05/08/24 X WHATS LIBERTAD",2024-08-15,10:54:08.090000,0,0,1,901,N,1,,
11526,11532,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-07-23,17:43:31.170000,0,0,1,17,N,1,,
11195,11194,0,2024-04-22,3,,- Presupuesto Aceptado la fecha: 22/04/24 X WHATS GEMA,2024-04-29,10:12:51.383000,0,0,1,159,N,1,,
11597,11603,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24  WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 29/07/24 X WHATS LIBERTAD",2024-07-31,13:29:32.346000,0,0,1,1499,N,1,,
11827,11833,0,2024-09-18,3,,"- Presupuesto Presupuestado la fecha: 24/09/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 25/09/24 X WHATS LIBERTAD",2024-09-30,16:50:08.080000,0,0,1,731,N,1,,
11589,11595,0,2024-08-06,1,,,2024-08-07,11:54:10.698000,0,0,1,55,N,1,,
11677,11683,0,2024-09-06,1,,,2024-09-06,15:36:11.946000,0,0,1,1820,N,1,,
11197,11196,0,2024-04-22,2,,"
- Presupuesto Presupuestado la fecha: 22/04/24 X WHATS GEMA",2024-05-10,14:49:05.549000,0,0,1,1763,N,1,,
11508,11514,0,2024-07-11,4,,"- Presupuesto No Aceptado la fecha: 11/07/24
- Costo $ 0.00",2024-07-26,10:18:39.900000,0,0,1,1800,N,1,,
11198,11197,0,2024-04-22,3,,- Presupuesto Aceptado la fecha: 22/04/24 X TEL GEMA,2024-08-12,12:03:19.531000,0,0,1,548,N,1,,
11199,11198,0,2024-04-22,1,,,2024-08-12,12:04:27.467000,0,0,1,548,N,1,,
11828,11834,0,2024-09-18,3,,"- Presupuesto Presupuestado la fecha: 20/09/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 20/09/24 X WHATS LIBERTAD",2024-09-20,16:48:29.737000,0,0,1,731,N,1,,
11598,11604,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 26/07/24 X WHATS LIBERTAD",2024-10-11,09:42:54.756000,0,0,1,4,N,1,,
11207,11206,0,2024-04-24,3,,"- Presupuesto Presupuestado la fecha: 24/04/24 X WHATS GEMA
- Presupuesto Aceptado la fecha: 24/04/24 X WHATS GEMA",2024-09-23,09:54:30.308000,0,0,1,1330,N,1,,
11208,11207,0,2024-04-22,1,,,2024-05-15,12:36:32.285000,0,0,1,1760,N,1,,
11509,11515,0,2024-07-08,4,,"- Presupuesto Presupuestado la fecha: 08/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 26/08/2",2024-09-05,12:37:07.003000,0,0,1,1090,N,1,,
11209,11208,0,2024-04-24,3,,"- Presupuesto Presupuestado la fecha: 24/04/24 X WHATS GEMA
- Presupuesto Aceptado la fecha: 24/04/24 X WHATS GEMA",2024-06-06,17:52:39.705000,0,0,1,1765,N,1,,
11510,11516,0,2024-07-08,3,,"
- Presupuesto Presupuestado la fecha: 08/07/24
- Presupuesto Aceptado la fecha: 08/07/24",2024-07-17,15:29:09.358000,0,0,1,52,N,1,,
11211,11210,0,2024-04-26,4,,"- Presupuesto Presupuestado la fecha: 26/04/24 X WHATS GEMA
- Presupuesto No Aceptado la fecha: 11/05/24
- Costo $ 250.00",2024-05-11,12:27:35.294000,0,0,1,46,N,1,,
11658,11664,0,2024-08-09,3,,"- Presupuesto Presupuestado la fecha: 09/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 09/08/24",2024-09-24,15:22:47.588000,0,0,1,933,N,1,,
11212,11211,0,2024-04-24,3,,"- Presupuesto Presupuestado la fecha: 24/04/24 X WHATS GEMA
- Presupuesto Aceptado la fecha: 29/04/24 X WHATS GEMA",2024-07-23,13:33:54.819000,0,0,1,1447,N,1,,
11446,11452,0,2024-06-24,3,,"- Presupuesto Presupuestado la fecha: 24/06/24 EN PERSONA LIBERTAD 
- Presupuesto Aceptado la fecha: 24/06/24 EN PERSONA LIBERTAD",2024-06-24,15:08:10.506000,0,0,1,1534,N,1,,
11522,11528,0,2024-07-12,4,,"- Avisado 11/07/2024
- Costo $ 0.00",2024-07-16,11:57:36.175000,0,0,1,239,N,1,,
11523,11529,0,2024-07-15,2,,- Presupuesto Presupuestado la fecha: 15/07/24 X WHATS LIBERTAD,2024-10-18,12:47:38.509000,0,0,1,1801,N,1,,
11550,11556,0,2024-09-17,3,,"
- Presupuesto Aceptado la fecha: 03/09/24",2024-09-19,11:02:11.689000,0,0,1,1805,N,1,,
11447,11453,,,1,,,2024-10-17,16:28:30.088000,,,,1472,N,,,
11659,11665,0,2024-08-07,1,,,2024-08-07,09:45:52.460000,0,0,1,1818,N,1,,
11448,11454,0,2024-10-16,1,,,2024-10-18,09:38:52.991000,0,0,1,1472,N,1,,
11524,11530,0,2024-07-12,3,,"- Presupuesto Presupuestado la fecha: 12/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 12/07/24 X WHATS LIBERTAD",2024-10-18,12:47:13.270000,0,0,1,1801,N,1,,
11525,11531,0,2024-07-12,3,,"- Presupuesto Presupuestado la fecha: 12/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 12/07/24 X WHATS LIBERTAD",2024-07-18,09:54:11.354000,0,0,1,121,N,1,,
11515,11521,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-07-29,09:13:04.974000,0,0,1,1638,N,1,,
11599,11605,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 26/07/24 X WHATS LIBERTAD",2024-08-26,16:44:37.316000,0,0,1,1813,N,1,,
11533,11539,0,2024-07-12,4,,"- Presupuesto No Aceptado la fecha: 12/07/24
- Costo $ 0.00",2024-07-24,13:54:32.910000,0,0,1,1037,N,1,,
11600,11606,0,2024-07-29,1,,,2024-07-29,10:49:13.312000,0,0,1,1386,N,1,,
11601,11607,0,2024-07-26,4,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 26/07/24
- Costo $ 300.00",2024-08-13,10:32:02.356000,0,0,1,1749,N,1,,
11602,11608,0,2024-07-29,3,,"- Presupuesto Presupuestado la fecha: 29/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 30/07/24 X WHATS LIBERTAD",2024-08-13,12:23:28.160000,0,0,1,1807,N,1,,
11603,11609,0,2024-08-01,2,,- Presupuesto Presupuestado la fecha: 01/08/24 X WHATS LIBERTAD,2024-08-15,13:55:15.045000,0,0,1,1624,N,1,,
11590,11596,0,2024-07-24,4,,"- Presupuesto Presupuestado la fecha: 24/07/24 X WHATS LIBERTAD 
- Presupuesto No Aceptado la fecha: 24/07/24
- Costo $ 300.00",2024-07-25,16:46:45.423000,0,0,1,1682,N,1,,
11604,11610,0,2024-08-01,1,,,2024-08-15,13:55:22.645000,0,0,1,1624,N,1,,
11534,11540,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD 
- Presupuesto Aceptado la fecha: 11/07/24 X WHATS/ EN PERSONA LIBERTAD",2024-07-17,17:23:01.347000,0,0,1,1264,N,1,,
11535,11541,0,2024-07-12,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD 
- Presupuesto Aceptado la fecha: 12/07/24 X WHATS LIBERTAD",2024-07-15,18:09:32.696000,0,0,1,1269,N,1,,
11514,11520,0,2024-07-08,1,,,2024-07-09,12:06:52.266000,0,0,1,239,N,1,,
11516,11522,0,2024-07-11,4,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 15/07/24
- Costo $ 300.00",2024-07-29,09:13:34.236000,0,0,1,1638,N,1,,
11660,11666,0,2024-08-09,3,,"- Presupuesto Presupuestado la fecha: 09/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 09/08/24",2024-09-24,15:22:55.259000,0,0,1,933,N,1,,
11517,11523,0,2024-07-11,4,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 15/07/24
- Costo $ 300.00",2024-07-29,09:13:49.276000,0,0,1,1638,N,1,,
11518,11524,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-08-21,13:41:17.306000,0,0,1,1638,N,1,,
11770,11776,0,2024-09-05,3,,"- Presupuesto Presupuestado la fecha: 10/09/24 X TEL LIBERTAD
- Presupuesto Aceptado la fecha: 10/09/24 X TEL LIBERTAD",2024-09-24,10:17:04.801000,0,0,1,1829,N,1,,
11519,11525,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-07-29,09:13:17.920000,0,0,1,1638,N,1,,
11641,11647,0,2024-08-05,3,,"- Presupuesto Presupuestado la fecha: 05/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 05/08/24",2024-08-21,17:16:23.532000,0,0,1,463,N,1,,
11690,11696,0,2024-08-14,3,,"- Presupuesto Presupuestado la fecha: 14/08/24 X WHATS Y TEL LIBERTAD
- Presupuesto Aceptado la fecha: 14/08/24 X WHATS Y TEL  LIBERTAD",2024-08-19,16:17:51.379000,0,0,1,1673,N,1,,
11520,11526,0,2024-07-10,3,,- Presupuesto Aceptado la fecha: 09/07/24 X WHATS LIBERTAD,2024-07-17,12:40:19.780000,0,0,1,52,N,1,,
11661,11667,0,2024-08-12,1,,,2024-08-12,10:12:30.220000,0,0,1,933,N,1,,
11527,11533,0,2024-07-15,4,,"
- Presupuesto No Aceptado la fecha: 29/07/24
- Costo $ 0.00",2024-07-29,09:46:52.392000,0,0,1,882,N,1,,
11537,11543,0,2024-07-15,3,,"- Presupuesto Presupuestado la fecha: 15/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-07-18,16:20:23.862000,0,0,1,1722,N,1,,
11559,11565,0,2024-07-18,3,,"- Presupuesto Presupuestado la fecha: 18/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 05/08/24 X WHATS LIBERTAD",2024-08-09,15:27:03.290000,0,0,1,142,N,1,,
11662,11668,0,2024-08-08,3,,"- Presupuesto Presupuestado la fecha: 08/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 09/08/24",2024-09-24,15:22:33.238000,0,0,1,933,N,1,,
11565,11571,0,2024-07-17,1,,,2024-07-17,12:43:30.107000,0,0,1,1809,N,1,,
11663,11669,0,2024-08-09,1,,,2024-08-09,17:20:08.350000,0,0,1,933,N,1,,
11664,11670,0,2024-08-26,1,,,2024-08-26,09:11:11.032000,0,0,1,933,N,1,,
11528,11534,0,2024-07-11,3,,"- Presupuesto Presupuestado la fecha: 11/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 12/07/24 X WHATS LIBERTAD",2024-07-19,11:13:51.829000,0,0,1,327,N,1,,
11606,11612,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 26/07/24 X WHTAS LIBERTAD",2024-08-28,15:03:02.753000,0,0,1,1132,N,1,,
11607,11613,0,2024-07-26,2,,- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD,2024-08-28,15:02:36.097000,0,0,1,1132,N,1,,
11908,11914,0,2024-10-10,3,,- Presupuesto Aceptado SOLO MANTENIMIOENTO  la fecha: 14/10/24,2024-10-15,11:04:12.685000,0,0,1,1476,N,1,,
11566,11572,0,2024-08-14,4,,"- Presupuesto Presupuestado la fecha: 14/08/24 X WHATS LIBERTAD

- Presupuesto No Aceptado la fecha: 26/08/24
- Costo $570 + IVA",2024-09-11,12:32:45.821000,0,0,1,1809,N,1,,
11939,11945,0,2024-10-18,1,,,2024-10-18,14:10:48.164000,0,0,1,1579,N,1,,
11632,11638,0,2024-07-31,4,,"- Presupuesto Presupuestado la fecha: 31/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 31/07/24
- Costo $ 0.00",2024-08-05,12:57:32.618000,0,0,1,1334,N,1,,
11608,11614,0,2024-07-26,4,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 31/07/24
- Costo $ 0.00",2024-08-13,15:42:13.201000,0,0,1,5,N,1,,
11665,11671,0,2024-08-13,3,,"- Presupuesto Presupuestado la fecha: 13/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 13/08/24 X WHATS LIBERTAD

- Presupuesto Presupuestado la fecha: 13/09/24 (2) X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 13/09/24 X WHATSA LIBERTAD ",2024-10-16,15:56:27.128000,0,0,1,933,N,1,,
11609,11615,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 30/07/24 X WHATS LIBERTAD",2024-08-06,12:57:21.039000,0,0,1,17,N,1,,
11666,11672,0,2024-08-13,1,,,2024-08-15,16:04:09.428000,0,0,1,933,N,1,,
11681,11687,0,2024-08-15,3,,"- Presupuesto Presupuestado la fecha: 15/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/08/24 X WHATS LIBERTAD",2024-09-19,13:53:45.720000,0,0,1,1755,N,1,,
11667,11673,0,2024-08-07,1,,,2024-08-28,12:10:57.688000,0,0,1,933,N,1,,
11682,11688,0,2024-08-12,3,,"- Presupuesto Presupuestado la fecha: 15/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 21/08/24 X WHATS LIBERTAD",2024-09-19,13:55:31.941000,0,0,1,1755,N,1,,
11668,11674,0,2024-08-13,3,,"- Presupuesto Presupuestado la fecha: 13/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 13/08/24 X WHATS LIBERTAD",2024-08-28,15:51:03.064000,0,0,1,933,N,1,,
11536,11542,0,2024-07-15,3,,"- Presupuesto Presupuestado la fecha: 15/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 15/07/24 X WHATS LIBERTAD",2024-07-25,15:31:12.045000,0,0,1,1796,N,1,,
11829,11835,0,2024-09-23,3,,"- Presupuesto Presupuestado la fecha: 23/09/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 23/09/24 X WHATS LIBERTAD",2024-09-26,16:31:20.308000,0,0,1,33,N,1,,
11669,11675,0,2024-08-07,3,,"
- Presupuesto Presupuestado la fecha: 07/08/24
- Presupuesto Aceptado la fecha: 07/08/24",2024-08-08,11:41:44.581000,0,0,1,463,N,1,,
11729,11735,0,2024-08-23,3,,"
- Presupuesto Aceptado la fecha: 23/08/24 EN PERSONA ",2024-10-11,13:42:55.143000,0,0,1,319,N,1,,
11560,11566,0,2024-07-16,3,,- Presupuesto Aceptado la fecha: 16/07/24 X OMAR,2024-07-17,14:03:14.728000,0,0,1,1264,N,1,,
11610,11616,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 31/07/24",2024-09-23,11:26:15.375000,0,0,1,1672,N,1,,
11704,11710,0,2024-08-21,3,,"- Presupuesto Presupuestado la fecha: 21/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 21/08/24 X WHATS LIBERTAD",2024-08-27,16:58:07.165000,0,0,1,500,N,1,,
11611,11617,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 31/07/24",2024-08-14,16:23:16.026000,0,0,1,1672,N,1,,
11909,11915,0,2024-10-10,4,,"- Presupuesto Presupuestado la fecha: 10/10/24 LUCERO WHATS
- Presupuesto No Aceptado la fecha: 11/10/24 POR TELEFONO
- Costo $ 300.00",2024-10-11,16:03:29.426000,0,0,1,901,N,1,,
11612,11618,0,2024-07-26,3,,"- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 31/07/24 X WHATS LIBERTAD",2024-08-14,16:23:28.603000,0,0,1,1672,N,1,,
11613,11619,0,2024-07-26,2,,- Presupuesto Presupuestado la fecha: 26/07/24 X WHATS LIBERTAD,2024-07-29,09:36:18.370000,0,0,1,121,N,1,,
11558,11564,0,2024-07-17,4,,"- Presupuesto No Aceptado la fecha: 17/07/24
- Costo $ 0.00",2024-09-30,17:40:18.739000,0,0,1,1808,N,1,,
11671,11677,0,2024-08-12,3,,"- Presupuesto Presupuestado la fecha: 12/08/24
- Presupuesto Aceptado la fecha: 16/08/24 X WHATS LIBERTAD",2024-08-30,15:35:38.279000,0,0,1,1062,N,1,,
11538,11544,0,2024-07-12,3,,"- Presupuesto Presupuestado la fecha: 12/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 12/07/24 X WHATS LIBERTAD",2024-07-17,10:14:30.267000,0,0,1,1722,N,1,,
11567,11573,0,2024-07-18,3,,"- Presupuesto Presupuestado la fecha: 18/07/24 X TEL LIBERTAD 
- Presupuesto Aceptado la fecha: 18/07/24 X TEL OMAR",2024-08-05,15:14:52.795000,0,0,1,987,N,1,,
11539,11545,0,2024-07-12,2,,- Presupuesto Presupuestado la fecha: 15/07/24 X WHATS LIBERTAD,2024-07-23,13:46:26.778000,0,0,1,1413,N,1,,
11547,11553,0,2024-07-15,3,,"- Presupuesto Presupuestado la fecha: 15/07/24 X OMAR 
- Presupuesto Aceptado la fecha: 15/07/24 X OMAR",2024-09-02,15:38:46.059000,0,0,1,1804,N,1,,
11540,11546,0,2024-07-22,4,,"- Presupuesto No Aceptado la fecha: 22/07/24
- Costo $ 0.00",2024-07-26,16:01:40.859000,0,0,1,1334,N,1,,
11563,11569,0,2024-07-16,3,,"- Presupuesto Presupuestado la fecha: 16/07/24 EN PERSONA 
- Presupuesto Aceptado la fecha: 16/07/24 EN PERSONA",2024-07-17,15:08:25.665000,0,0,1,1717,N,1,,
11672,11678,0,2024-08-12,4,,"- Presupuesto Presupuestado la fecha: 12/08/24 --wats Liber
- Presupuesto Aceptado la fecha: 21/08/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 19/09/24
- Costo $ 0.00",2024-09-19,16:51:09.300000,0,0,1,77,N,1,,
11541,11547,0,2024-07-15,2,,- Presupuesto Presupuestado la fecha: 15/07/24 X WHATS LIBERTAD,2024-07-18,11:41:54.214000,0,0,1,1334,N,1,,
11637,11643,0,2024-08-22,4,,"- Presupuesto Presupuestado la fecha: 22/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 22/08/24 X WHATS LIBERTAD
- Presupuesto No Aceptado la fecha: 24/09/24
- Costo $ 400.00",2024-10-08,14:39:08.229000,0,0,1,548,N,1,,
11691,11697,0,2024-08-19,3,,"- Presupuesto Presupuestado la fecha: 19/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 10/09/24 X WHATS LIBERTAD",2024-09-19,14:13:13.908000,0,0,1,111,N,1,,
11692,11698,0,2024-08-16,3,,"- Presupuesto Presupuestado la fecha: 16/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 19/08/24 X WHATS LIBERTAD",2024-09-19,14:11:51.700000,0,0,1,111,N,1,,
11678,11684,0,2024-08-13,3,,"- Presupuesto Presupuestado la fecha: 13/08/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 14/08/24 X WHATS LIBERTAD",2024-08-22,12:55:43.152000,0,0,1,1701,N,1,,
11561,11567,0,2024-07-24,2,,"
- Presupuesto Presupuestado la fecha: 24/07/24 X WHATS LIBERTAD ",2024-08-21,12:45:57.449000,0,0,1,97,N,1,,
11551,11557,0,2024-07-17,3,,"- Presupuesto Presupuestado la fecha: 17/07/24 X WHATS LIBERTAD
- Presupuesto Aceptado la fecha: 19/07/24 X WHATS LIBERTAD",2024-09-24,16:19:14.497000,0,0,1,548,N,1,,
11562,11568,0,2024-08-08,2,,"
- Presupuesto Presupuestado la fecha: 08/08/24 X WHATS LIBERTAD ",2024-08-15,11:07:28.449000,0,0,1,97,N,1,,
11542,11548,0,2024-07-15,4,,"- Presupuesto Presupuestado la fecha: 15/07/24
- Costo $ 0.00",2024-07-16,15:19:23.309000,0,0,1,1264,N,1,,
